Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2017,3500,R,F,7501,421,278,268,672,910,2225,2614,3543,4074,4664,6457,9706,13660,20112,30290,50494,83826,173993
2017,1184,T,B,9646,237,235,299,1037,1084,2444,3017,4187,5164,6279,10036,13061,19392,27513,35841,60626,98342,200629
2017,1184,T,M,12197,228,369,469,1424,2228,3933,4251,5947,7051,9427,15029,19445,28479,42094,55878,79512,140631,217369
2017,1184,T,F,6887,247,96,122,644,0,1073,1829,2498,3430,3491,5606,7611,12443,17717,25131,52516,83829,196078
2017,1184,U,B,8831,0,377,0,483,644,842,2003,3685,5953,6503,9569,13079,20930,28278,28733,47512,122246,175005
2017,1184,U,M,11203,0,374,0,524,1549,1690,3270,4357,8215,9204,13655,21917,33912,47603,56246,74224,169629,225306
2017,1184,U,F,6205,0,380,0,448,0,240,985,3140,4211,4513,6341,7123,12526,17066,16103,37198,108384,165209
2017,1184,R,B,9966,324,188,396,1311,1404,4034,3454,4382,4860,6206,10172,13054,18872,27207,39022,66612,89094,213069
2017,1184,R,M,12593,311,368,621,1813,2611,5637,4621,6494,6658,9490,15398,18847,26862,40145,55744,81686,131185,214765
2017,1184,R,F,7149,337,0,162,754,0,2130,2241,2218,3092,3115,5375,7770,12412,18000,29480,59834,73764,212545
2017,1181,T,B,5899,419,224,353,1006,1172,2440,2962,4605,6527,7914,10225,14535,21899,29357,38737,56182,86465,169941
2017,1181,T,M,6720,435,339,450,1507,1347,3485,4486,6243,10146,11541,15257,21571,33772,46899,58849,86246,118482,188581
2017,1181,T,F,5033,401,102,251,438,955,1346,1452,3051,3267,4696,5905,8894,13322,18116,27658,43853,75169,164361
2017,1181,U,B,5519,454,272,224,677,984,1496,2542,3867,5839,6807,9723,13373,20690,28047,37468,52826,81925,166976
2017,1181,U,M,7402,466,439,219,1027,1082,1929,3754,5568,9665,10009,15111,21313,34252,47045,56928,83295,115603,200966
2017,1181,U,F,3539,442,94,229,277,862,1088,1422,2330,2583,4114,5453,7759,11963,17292,27340,41027,70893,157517
2017,1181,R,B,6418,374,165,509,1458,1524,4424,3688,5803,7564,9406,10814,15887,23414,31262,40810,61024,92254,174038
2017,1181,R,M,5798,396,216,729,2175,1848,6274,5637,7274,10823,13471,15410,21822,33252,46738,61707,90119,121701,173959
2017,1181,R,F,7072,350,112,278,655,1128,1993,1510,4294,4366,5529,6481,10389,15221,19463,28217,48094,80874,174063
2017,1193,T,B,8570,690,541,448,1687,3003,4082,5499,7439,8668,10267,12351,17056,26542,34455,48428,75757,114967,159617
2017,1193,T,M,9668,769,705,538,2313,4574,5518,7908,10410,12328,14191,17539,23525,36531,51150,68918,106177,150811,144764
2017,1193,T,F,7365,607,369,353,1023,1297,2567,3239,4794,5677,7220,8309,12293,19680,24253,36803,61412,100102,164080
2017,1193,U,B,7989,505,627,221,1158,1713,2606,3426,5745,5919,8328,10806,13621,23511,31547,41326,61743,92207,150196
2017,1193,U,M,9190,838,776,0,1695,2450,3629,4704,8243,7824,10033,15503,19848,35955,49851,60120,87285,133720,129407
2017,1193,U,F,6711,149,469,451,628,1037,1647,2279,3497,4373,7045,7238,9168,15570,21032,31284,51264,76190,156220
2017,1193,R,B,9096,845,470,647,2160,4746,8192,8862,9921,12289,12693,14172,21084,30033,38060,55529,92937,164009,190024
2017,1193,R,M,10088,711,647,1007,2830,6947,9810,12809,13643,18208,19182,19872,27691,37149,52652,77069,125000,182456,190476
2017,1193,R,F,7975,985,287,266,1401,1730,5823,4886,6668,7408,7446,9602,16056,24724,28453,42569,75145,155143,189873
2017,1195,T,B,4922,735,300,442,827,1207,2244,3527,4727,6361,7728,10907,14610,21905,28755,42680,65008,93802,180121
2017,1195,T,M,5186,600,292,490,1090,1806,3379,5184,7276,9402,11223,16084,21949,35386,46941,61028,95268,128495,192758
2017,1195,T,F,4642,876,309,390,558,605,1143,1870,2289,3595,4512,6577,8916,12540,17382,32736,52516,81429,176726
2017,1195,U,B,4358,681,268,288,669,765,1307,2604,4156,5652,7208,9764,12634,19979,27877,40913,60388,96958,182130
2017,1195,U,M,4854,533,297,374,908,1135,2173,4057,6333,8662,10591,15488,20786,33348,47209,59155,89758,130554,210588
2017,1195,U,F,3835,834,236,198,438,422,524,1206,2128,2929,4151,5166,6682,11218,16306,31590,48197,84979,174923
2017,1195,R,B,6111,847,363,734,1208,2190,4820,5981,6265,8111,8829,13112,18387,26018,30813,47319,75840,87373,175562
2017,1195,R,M,5877,737,283,713,1488,3128,6287,7976,9697,11216,12526,17163,23964,39303,46384,65336,108362,124337,156956
2017,1195,R,F,6364,962,447,757,877,1068,3091,3767,2744,5251,5297,9451,13533,15586,20046,35979,62587,74174,181053
2017,1101,T,B,6861,441,250,309,513,963,2042,3773,5398,5925,6832,9070,12976,19203,27511,39124,61747,95092,185242
2017,1101,T,M,7707,480,250,369,706,1512,3034,5351,8098,8793,10593,13956,19639,30689,43282,59458,94990,126302,206860
2017,1101,T,F,5980,399,249,245,316,382,1056,2193,2860,3312,3471,4851,7554,10720,17168,27881,47750,83601,179307
2017,1101,U,B,6789,363,190,290,327,734,1425,3365,5660,5919,6872,8793,12609,18418,26229,38471,59831,92843,189116
2017,1101,U,M,8296,427,223,386,477,1159,2249,4741,8518,9126,10347,13909,20547,31499,43280,60511,96345,126181,215648
2017,1101,U,F,5223,297,156,188,174,298,668,1998,2996,3048,3841,4557,6688,9769,16189,27282,45503,81900,182457
2017,1101,R,B,6960,540,317,329,726,1310,3683,4520,5010,5935,6782,9372,13331,19976,28960,39983,63995,97516,180829
2017,1101,R,M,6900,549,281,350,966,2028,4858,6457,7480,8356,10898,14005,18840,29983,43284,58238,93560,126406,198225
2017,1101,R,F,7024,531,355,306,479,515,2251,2555,2656,3674,2988,5185,8457,11747,18380,28727,50508,85553,175567
2017,1176,T,B,5610,449,185,245,981,1871,2667,3363,4838,6044,7811,10763,16113,24479,31168,43260,64566,97945,197124
2017,1176,T,M,5882,465,217,340,1238,2823,3875,4859,7276,8465,11136,15865,22903,36660,47393,66416,94300,131142,228060
2017,1176,T,F,5326,432,152,147,683,713,1347,1847,2456,3770,4826,6310,10696,15741,20636,30262,52544,86258,187884
2017,1176,U,B,4901,463,228,222,801,1255,2107,2775,4274,5450,7541,10254,15535,24138,30446,43387,63734,100199,211867
2017,1176,U,M,5500,498,297,345,881,1831,2994,4293,6548,7777,10639,15459,23093,38268,46209,69539,96178,130186,256594
2017,1176,U,F,4280,427,156,91,709,591,1210,1292,2104,3314,4857,5932,9968,14923,21053,29517,51410,90234,199692
2017,1176,R,B,7035,424,106,289,1349,3674,4479,4867,6202,7405,8366,11645,17090,25089,32697,42968,66338,94028,172878
2017,1176,R,M,6641,406,69,329,1960,5468,6320,6224,8965,9984,12099,16520,22617,34186,49536,59977,90815,132616,189021
2017,1176,R,F,7453,443,145,250,629,1114,1879,3365,3340,4854,4757,7007,12051,17378,19656,32113,55096,79060,167337
2017,1104,T,B,6080,376,269,365,867,1456,2080,3469,5395,6347,7336,9896,14547,20944,28866,37371,58838,93596,181931
2017,1104,T,M,6656,480,320,420,1348,2257,3133,5058,7729,9655,10796,15125,22726,33835,45119,57732,88565,128228,196985
2017,1104,T,F,5473,266,214,307,378,657,972,1852,3128,3294,4122,5374,8085,11966,18866,26838,46524,81719,177926
2017,1104,U,B,5005,370,257,391,635,1016,1571,3114,5096,5917,7069,9189,13662,19296,27476,36197,58151,93041,185523
2017,1104,U,M,5689,487,357,416,987,1593,2406,4578,7478,9226,10528,14454,22085,32405,44833,56701,88759,129850,206957
2017,1104,U,F,4287,248,151,364,281,457,741,1687,2863,2975,3946,4799,7381,10769,17558,26140,45929,80836,180163
2017,1104,R,B,9844,393,305,294,1659,3283,4794,5070,6580,7945,8259,12006,16907,25206,32897,41361,61032,95206,172545
2017,1104,R,M,10030,458,211,432,2558,4815,6421,6985,8636,11119,11669,16978,24253,37051,45820,60763,88021,123972,175007
2017,1104,R,F,9647,324,403,151,718,1553,2472,2696,4276,4587,4768,7211,10151,15397,23108,29408,48509,84367,171795
2017,1125,T,B,6892,465,249,312,1069,1683,2839,4552,6388,7443,8250,11222,15788,21967,30289,40214,59991,90984,184743
2017,1125,T,M,8076,505,329,373,1367,2707,4034,6462,9503,11083,12443,17140,25247,35463,48192,64642,92210,131216,205050
2017,1125,T,F,5634,422,165,248,759,663,1603,2632,3464,4207,4558,6255,8569,12877,19593,28335,47760,78070,179668
2017,1125,U,B,5920,417,245,243,931,1410,2334,4282,6164,7454,7896,10821,15465,21535,29623,39610,59789,89739,187526
2017,1125,U,M,6989,388,316,292,1159,2269,3232,6067,9185,11241,12139,17067,25283,35842,48761,64826,92391,132892,208789
2017,1125,U,F,4786,448,172,192,695,584,1447,2539,3371,4155,4230,5781,8369,12531,18886,27964,47906,76535,182452
2017,1125,R,B,10102,613,259,530,1498,2689,5286,5756,7350,7401,9583,12561,16836,23448,32977,43179,60942,96008,173440
2017,1125,R,M,11668,868,368,629,2008,4198,7439,8099,10820,10470,13540,17361,25137,34359,46291,63930,91528,125550,192513
2017,1125,R,F,8438,344,145,425,958,981,2477,3082,3879,4433,5846,7971,9288,14224,22814,30348,47045,84634,167733
2017,1132,T,B,6663,319,255,281,775,1342,3329,4942,7219,7685,8212,10336,14687,21209,28669,41691,61955,91980,173463
2017,1132,T,M,7975,331,221,358,1085,2081,4778,7174,10387,11281,12027,15675,21853,34336,45260,65422,93082,123992,178598
2017,1132,T,F,5281,306,290,200,455,608,1840,2708,4246,4499,4823,5830,9096,12170,18585,29478,49690,80876,172031
2017,1132,U,B,6241,348,259,269,673,1218,3144,4846,7030,7593,7999,10099,14910,21127,28508,41878,62761,93752,178352
2017,1132,U,M,7593,355,246,346,1014,1821,4495,7101,10032,11266,11910,15753,22962,35048,45786,66535,96578,128556,186306
2017,1132,U,F,4827,341,273,189,322,628,1803,2641,4266,4406,4583,5450,8861,11931,18406,29573,49940,82074,176202
2017,1132,R,B,9402,147,228,350,1383,2135,4633,5640,8541,8294,9539,11620,13525,21655,29610,40512,57140,81522,146185
2017,1132,R,M,10399,189,74,428,1501,3639,6520,7655,12688,11377,12707,15287,16772,31021,42624,59319,75628,101039,141016
2017,1132,R,F,8307,102,388,268,1257,473,2147,3242,4095,5170,6409,8056,10451,13619,19749,28823,48078,73363,147827
2017,1150,T,B,4798,393,268,333,811,1468,2164,3719,5308,5814,6614,8945,12505,19089,25945,34926,57696,89503,179325
2017,1150,T,M,4720,525,274,361,1196,2146,3262,5708,8157,8922,9536,13737,19409,30936,42360,54948,85440,123705,189992
2017,1150,T,F,4879,255,262,304,404,749,1021,1701,2569,2917,3892,4761,7068,10738,15749,24322,46088,77283,176110
2017,1150,U,B,4355,320,224,387,798,1262,1864,3554,4986,5717,6499,8634,12032,18159,24808,33659,55561,86017,179409
2017,1150,U,M,4379,411,234,407,1128,1832,2853,5495,7870,8901,9452,13390,19397,30064,41204,54616,82614,120252,193442
2017,1150,U,F,4330,225,213,367,445,664,867,1630,2270,2806,3796,4601,6534,10238,15140,22956,44553,74296,175234
2017,1150,R,B,6535,648,410,175,852,2314,3998,4578,6789,6218,7048,9931,13841,21943,29950,40177,65303,101395,179106
2017,1150,R,M,6038,926,403,227,1416,3410,5503,6747,9413,9019,9849,14770,19428,33267,45898,56235,94638,133901,178891
2017,1150,R,F,7069,360,417,119,275,1106,2082,2098,4018,3392,4269,5297,8729,12437,18101,30344,51777,88028,179169
2017,1152,T,B,6554,336,186,305,782,1258,1903,3205,4853,5466,6812,9004,12899,18486,26708,38594,60337,92270,190653
2017,1152,T,M,6929,311,220,365,948,1862,3022,4795,7044,8668,10223,14224,19939,29746,42858,60232,94305,127609,202675
2017,1152,T,F,6162,363,150,242,609,615,790,1612,2750,2575,3776,4599,7333,10389,16686,27262,46477,80087,187441
2017,1152,U,B,5602,307,177,352,764,1185,1682,3040,4708,5151,6524,8486,11912,17532,24693,36588,57789,88276,190472
2017,1152,U,M,5803,249,207,430,846,1705,2842,4615,6912,8198,10162,13759,19164,29238,40596,59106,89577,124858,204440
2017,1152,U,F,5390,367,146,269,679,635,589,1512,2620,2446,3389,4247,6532,9635,15409,25232,45333,76532,186815
2017,1152,R,B,9018,403,204,211,822,1450,2818,3789,5299,6354,7561,10217,15138,20737,32212,44889,67327,102729,191178
2017,1152,R,M,9854,453,246,233,1180,2268,3676,5392,7445,9955,10374,15224,21510,30806,48254,63439,105985,133609,198040
2017,1152,R,F,8148,352,159,186,454,562,1751,1994,3162,2952,4840,5490,9328,12337,20495,33987,49756,90034,189241
2017,1169,T,B,4232,363,195,304,692,1318,1712,3026,4862,5575,6067,9236,13816,20072,26194,33835,54461,88807,174883
2017,1169,T,M,5560,405,266,452,1096,2100,2354,4695,7396,8544,8801,13912,21193,31714,41088,50349,78890,121303,172161
2017,1169,T,F,2864,319,122,148,296,588,1036,1312,2409,2770,3535,5163,7870,11885,16586,24314,43388,77331,175634
2017,1169,U,B,3976,298,87,213,456,1048,1430,2520,4500,5487,5694,8911,12498,18853,24578,33043,52783,88794,178046
2017,1169,U,M,4949,291,171,361,726,1672,1874,3985,6769,8416,8418,13694,19677,30335,40672,50824,76634,122343,172085
2017,1169,U,F,2973,305,0,55,198,494,984,1073,2341,2770,3206,4864,6959,11367,14881,23129,42103,77209,179760
2017,1169,R,B,4860,513,437,493,1356,2242,3171,4765,5923,5810,7047,9941,16285,22308,29691,35981,58610,88845,168310
2017,1169,R,M,7056,667,479,639,2089,3411,4521,6942,9179,8875,9785,14363,23843,33946,41881,49187,84316,119143,172358
2017,1169,R,F,2597,351,394,338,586,945,1353,2208,2613,2770,4420,5837,9677,12926,20606,27660,46604,77607,167118
2017,3600,T,B,5640,349,253,370,827,1206,2067,3321,5001,6391,8256,10979,15597,21808,30412,42124,64614,97657,185910
2017,3600,T,M,6364,378,303,490,1179,1749,2912,4882,7387,9351,12236,16471,23871,34516,47741,65457,94729,124866,192435
2017,3600,T,F,4878,319,201,244,423,520,1113,1661,2581,3523,4448,6019,8759,12778,19561,29343,52186,88267,183995
2017,3600,U,B,5420,311,233,326,737,1002,1766,3024,4713,6104,8016,10604,15225,21033,29617,40857,64170,96783,187909
2017,3600,U,M,5828,331,281,414,1148,1508,2492,4558,7141,9087,11867,16214,23791,33874,47245,64986,95399,126711,199335
2017,3600,U,F,4989,290,184,233,288,417,1003,1451,2307,3263,4376,5603,8392,12276,19053,28066,51636,86921,184731
2017,3600,R,B,6291,450,302,480,1066,1805,3261,4421,6056,7419,9066,12091,16625,23967,32917,46502,66140,100458,179075
2017,3600,R,M,7966,503,358,680,1255,2364,4331,5992,8243,10263,13451,17213,24073,36151,49145,66947,92641,119736,171553
2017,3600,R,F,4551,395,244,271,819,893,1647,2511,3641,4493,4700,7284,9837,14272,21283,33990,54137,92797,181388
2017,1198,T,B,5008,321,281,339,809,1468,1842,3102,4694,6285,6836,9201,13456,18792,25041,36269,59809,87190,161656
2017,1198,T,M,5356,391,375,348,1163,2348,2823,4922,7291,9474,10632,13626,21167,28957,37784,54894,78355,103729,176340
2017,1198,T,F,4640,250,183,329,450,587,752,1211,2093,3212,3259,5218,6984,11261,16588,25774,51062,79897,156407
2017,1198,U,B,4517,231,212,322,633,951,1460,2650,4444,5996,6420,9285,13327,18476,24944,35734,59682,89674,164490
2017,1198,U,M,4082,201,291,293,1015,1553,2169,4192,6840,8962,9995,14251,21470,28981,38308,54690,83481,115442,180461
2017,1198,U,F,4970,261,130,351,268,387,719,1066,2065,3152,3036,4807,6671,10984,16607,25814,49406,80077,159683
2017,1198,R,B,5819,456,385,364,1104,2439,2772,4159,5353,7059,7713,9057,13679,19331,25230,37228,60088,83293,157191
2017,1198,R,M,7464,670,500,428,1391,3702,4265,6599,8464,10842,11995,12551,20666,28916,36903,55203,69790,89959,171681
2017,1198,R,F,4096,232,263,297,781,1003,841,1556,2167,3372,3725,5923,7540,11756,16551,25697,54686,79574,150529
2017,1130,T,B,5673,183,429,294,851,1717,2660,3150,4533,5560,7496,11145,14721,21849,32444,39039,68330,111067,177932
2017,1130,T,M,6549,120,736,230,1097,2435,3317,4658,6455,8029,10916,16872,21098,32591,48656,60563,103142,133428,203149
2017,1130,T,F,4753,249,110,361,565,711,1840,1383,2369,2930,3864,5505,8898,13563,22138,27414,53999,104630,171941
2017,1130,U,B,5462,232,419,78,768,1333,2261,2574,4299,5365,7266,9469,14486,20680,31158,38098,68757,110931,183631
2017,1130,U,M,6915,153,683,0,941,2037,2697,3969,6352,7938,10608,14409,21347,30227,48400,62285,108368,142845,215671
2017,1130,U,F,3942,312,143,159,561,354,1735,967,2039,2670,3772,4746,8345,13569,20538,25527,52831,102077,176153
2017,1130,R,B,6532,0,462,968,1125,3256,4645,5785,5493,6313,8311,16511,15394,24975,36207,42082,66861,111554,157143
2017,1130,R,M,5076,0,911,941,1643,3999,6149,7677,6862,8368,11972,24281,20412,38470,49352,55556,86316,104918,160714
2017,1130,R,F,8075,0,0,996,578,2178,2424,3386,3806,3972,4201,8094,10544,13546,27056,33868,58189,113684,156250
2017,1105,T,B,6186,341,225,314,669,1008,1770,3518,5220,6248,8033,10561,15340,21091,30092,41950,62597,97332,186643
2017,1105,T,M,6577,444,257,429,876,1459,2417,4874,7729,8806,11474,16042,23438,33271,46741,65204,90059,123429,183263
2017,1105,T,F,5772,233,192,193,419,386,1042,2070,2682,3753,4658,5565,8635,12370,19597,29084,51102,88095,187645
2017,1105,U,B,5737,316,163,269,601,932,1554,3212,4951,5863,7585,9951,14686,19976,28823,41122,62600,96462,188728
2017,1105,U,M,5575,454,172,359,868,1391,2107,4618,7555,8457,10905,15362,23081,32104,45437,66604,90037,123193,192171
2017,1105,U,F,5908,169,154,174,292,351,980,1780,2395,3391,4374,5073,7955,11602,18749,27537,51361,87192,187714
2017,1105,R,B,7705,420,410,444,866,1241,2723,4768,6254,7661,9682,12604,17334,24361,34144,44887,62584,100088,179605
2017,1105,R,M,9950,413,512,630,899,1639,3543,5807,8351,10023,13498,18266,24457,36430,50520,60733,90127,124131,153846
2017,1105,R,F,5309,427,304,248,821,515,1392,3415,3868,5154,5739,7251,10838,14765,22484,34920,50224,91019,187409
2017,1108,T,B,5831,394,280,392,724,874,1867,3255,5042,6778,9093,12317,17234,22793,30838,41616,63567,94246,191888
2017,1108,T,M,7236,290,272,501,1014,1202,2600,4675,7265,9847,13830,18587,26572,37910,49754,66682,97402,126432,200098
2017,1108,T,F,4370,504,288,278,379,429,1025,1742,2777,3858,4752,6859,9790,12618,19601,28319,49887,83828,189687
2017,1108,U,B,6501,409,325,385,725,735,1564,3024,4981,6648,9131,11999,16805,22445,29916,40863,62265,92498,192795
2017,1108,U,M,8093,330,348,449,1125,986,2295,4439,7430,9761,13784,18005,26283,38182,48407,64979,94929,127200,201945
2017,1108,U,F,4836,493,300,317,287,435,772,1560,2531,3710,4890,6839,9483,12263,19279,28239,49189,81366,190413
2017,1108,R,B,3059,334,118,416,718,1406,3589,4435,5329,7404,8906,13768,19004,24295,35730,46340,72052,105303,184971
2017,1108,R,M,3641,131,0,688,638,1845,4057,5789,6512,10249,14052,21136,27674,36888,56088,76721,112698,121568,186476
2017,1108,R,F,2466,548,243,139,852,389,2833,2764,4014,4590,4052,6953,11149,14282,21442,28835,54542,99662,184254
2017,1110,T,B,4859,367,152,461,1093,1280,2672,3249,5510,6473,9433,12013,15843,23485,31548,48093,70770,109757,199966
2017,1110,T,M,5131,492,223,777,1823,1919,3915,4691,7710,9581,14276,17671,23864,36049,50206,74207,104132,140990,229735
2017,1110,T,F,4574,235,77,129,255,522,1368,1780,3361,3563,4935,7048,9390,14579,19624,33969,57260,98999,192074
2017,1110,U,B,4163,358,205,451,1072,1161,2212,3116,4721,6460,9116,11975,15817,21840,30725,45441,70061,109536,198268
2017,1110,U,M,4049,419,289,692,1897,1726,3276,4699,6925,9916,13963,18669,24570,33993,51408,72696,104176,139611,237362
2017,1110,U,F,4285,293,119,198,156,521,1221,1618,2682,3362,4829,6365,9339,13826,18442,31173,56785,99853,188190
2017,1110,R,B,6344,383,54,478,1131,1572,3979,3570,7354,6501,10080,12081,15886,26464,33199,53555,72183,110212,203793
2017,1110,R,M,7453,622,104,934,1696,2358,5387,4676,9387,8891,14868,15981,22786,39362,48091,77129,104054,143422,213793
2017,1110,R,F,5186,131,0,0,443,524,1905,2228,5098,4038,5167,8363,9487,16064,22210,39933,58238,97163,200972
2017,1144,T,B,3781,563,232,728,584,1706,1673,3019,5359,6932,9082,11463,17447,23898,36218,42812,68661,79345,196331
2017,1144,T,M,4805,1087,225,1168,1137,2877,2104,4775,8573,10231,12829,17408,27380,38869,55985,60790,108643,86376,246375
2017,1144,T,F,2650,0,239,252,0,602,1215,1126,2026,3494,5246,5690,9019,12563,23399,33003,53620,77318,188523
2017,1144,U,B,3915,293,242,631,607,1596,1417,2954,5233,6800,9107,11151,16355,24415,35428,43028,68683,75434,194985
2017,1144,U,M,4937,567,235,970,1180,2971,1789,4645,8444,10065,12868,16978,25932,39913,55130,62905,105785,86579,249671
2017,1144,U,F,2768,0,250,263,0,309,1030,1153,1929,3444,5275,5557,8318,12784,22685,32382,54889,72335,187108
2017,1144,R,B,0,7018,0,3120,0,5464,10772,5135,8949,10091,8556,17442,35909,16142,49296,39088,68376,155556,218750
2017,1144,R,M,0,13423,0,6515,0,0,10152,8264,11881,13652,12048,24779,49536,24390,69767,30534,157895,83333,222222
2017,1144,R,F,0,0,0,0,0,11905,12270,0,5141,4938,4577,8565,22047,9023,35433,45455,25316,181818,217391
2017,1164,T,B,4384,228,207,259,996,1623,2869,3415,4208,6553,7521,10481,15301,22164,31286,41846,63883,95848,180433
2017,1164,T,M,5054,222,203,435,1277,2451,4164,5734,6705,10374,10817,15184,23443,35332,49948,64370,99813,126586,179093
2017,1164,T,F,3688,234,211,76,662,482,1331,973,1681,2881,4343,6142,8455,13019,19704,28872,50468,86511,180231
2017,1164,U,B,4483,232,253,229,961,1524,2842,3249,3956,5825,7481,10230,14644,21781,31111,39878,63965,94612,180210
2017,1164,U,M,4906,181,248,361,1425,2408,4147,5505,6422,9387,10726,15191,22741,34841,49236,62906,103689,121267,191484
2017,1164,U,F,4036,285,259,93,449,450,1379,952,1498,2436,4389,5646,8037,12992,20269,26883,49374,86635,176940
2017,1164,R,B,3867,209,0,392,1144,2015,3029,4405,5680,10591,7748,11573,17670,23451,31899,49835,63603,100612,181315
2017,1164,R,M,5917,405,0,746,740,2583,4258,6976,8309,15695,11308,15187,25782,36829,52164,69954,86154,144876,138158
2017,1164,R,F,1896,0,0,0,1795,677,1003,1116,2801,5416,4106,8267,10068,13115,17585,37263,54695,86047,192813
2017,1199,T,B,10352,671,352,492,741,1520,2058,3099,4110,5963,8639,11605,17436,25843,34727,47196,78623,101604,161119
2017,1199,T,M,13697,0,346,390,922,1939,2937,4672,6418,9305,12777,18800,27952,41966,56140,73430,114646,139372,157130
2017,1199,T,F,6955,1370,357,598,533,987,1030,1364,1844,2843,4954,5471,9174,14854,21883,33449,64621,89824,162137
2017,1199,U,B,8436,167,137,297,387,1361,2218,2974,3394,5725,8886,11463,18124,23430,34411,39424,80328,105469,169608
2017,1199,U,M,9662,0,269,293,775,2037,3576,5026,4716,9436,12854,19949,28433,38318,56165,55271,126377,166428,156028
2017,1199,U,F,7163,340,0,301,0,682,915,862,2136,2391,5396,4462,10457,13717,21920,31443,63149,87579,173160
2017,1199,R,B,14850,1705,737,875,1365,1800,1721,3366,5851,6556,8034,11923,15916,31738,35529,68874,73683,90802,136892
2017,1199,R,M,23514,0,487,579,1138,1810,1914,3998,10335,8998,12591,16379,26990,50136,56074,119494,84186,75033,159941
2017,1199,R,F,6483,3469,992,1175,1704,1783,1376,2557,1096,4045,3850,7833,6109,17806,21784,39334,69055,96415,129964
2017,1177,T,B,10518,353,562,823,3730,3094,6572,5005,5776,6141,11023,12469,18748,22178,31451,53081,82317,150943,30769
2017,1177,T,M,11429,704,545,1071,6259,2272,7784,7271,7149,8599,18782,17887,26336,31373,50040,60325,84034,177778,100000
2017,1177,T,F,9509,0,580,562,1324,3951,5098,2359,4239,3458,3107,6696,11153,14232,16677,48077,81340,140351,0
2017,1177,U,B,5038,0,0,478,1949,904,3257,2386,5380,4128,8861,9586,15082,19690,28763,44053,91139,109890,0
2017,1177,U,M,4706,0,0,934,3023,956,1693,3323,6691,6641,15257,15068,21610,27849,46365,50360,87591,105263,0
2017,1177,U,F,5420,0,0,0,944,858,5165,1292,3865,1340,2175,3686,8472,12241,14072,39702,93023,111111,0
2017,1177,R,B,18622,905,1474,1287,7804,16021,14550,12077,6926,11987,16674,19271,28285,29207,39326,69519,68966,205882,64516
2017,1177,R,M,21818,1818,1420,1254,13468,7273,22518,17910,8554,14467,28409,24651,38889,42553,62069,78431,79208,230769,142857
2017,1177,R,F,15267,0,1533,1321,2215,40201,4938,5245,5259,9407,5440,13675,17986,19347,23697,63348,62500,190476,0
2017,643,T,B,5383,333,200,253,630,1033,1610,2673,4109,5107,6270,8612,12401,18036,25145,34330,56046,87111,168900
2017,643,T,M,5911,371,226,311,867,1547,2394,3977,6149,7723,9424,13353,19411,29288,40090,52499,81105,110243,167432
2017,643,T,F,4826,293,173,192,382,499,801,1367,2134,2673,3381,4534,6810,10112,15798,24443,45504,78607,169219
2017,643,U,B,4888,296,182,235,552,905,1435,2523,3998,4960,6079,8328,11941,17344,24531,33537,55256,86046,169672
2017,643,U,M,5385,327,209,288,756,1354,2154,3803,6054,7589,9173,13097,19065,28725,39734,51943,80389,108752,166651
2017,643,U,F,4365,264,153,180,341,451,726,1285,2056,2567,3313,4389,6566,9771,15463,23746,44869,77864,170413
2017,643,R,B,6889,434,246,295,832,1396,2239,3200,4493,5578,6825,9347,13581,19907,26986,36931,58151,89787,166924
2017,643,R,M,7511,492,267,366,1153,2068,3177,4543,6463,8138,10120,13966,20205,30636,41046,54236,82930,113779,169498
2017,643,R,F,6231,372,224,221,489,641,1101,1679,2416,3028,3589,4934,7495,11122,16877,26806,47231,80514,166175
2017,4000,T,B,4961,326,210,246,623,880,1274,2196,3524,4749,6155,8602,12028,17195,24035,34523,58927,88835,175444
2017,4000,T,M,5379,384,235,293,814,1285,1955,3314,5342,7190,9285,13410,18712,27462,37332,51406,81989,108736,169412
2017,4000,T,F,4521,265,184,197,423,456,581,1085,1755,2475,3292,4474,6659,9817,15391,25052,48579,80537,177364
2017,4000,U,B,4385,308,207,238,615,795,1214,2141,3614,4797,6160,8787,12028,16939,23800,33785,57525,87564,178826
2017,4000,U,M,4828,369,244,294,787,1160,1896,3288,5593,7273,9445,14053,19282,27853,37455,51373,79780,106948,169432
2017,4000,U,F,3919,244,169,178,432,412,551,1047,1743,2550,3259,4484,6581,9619,15372,24080,47733,79688,181845
2017,4000,R,B,6062,357,215,258,636,1021,1391,2298,3356,4665,6148,8323,12025,17599,24449,35887,61164,90959,169625
2017,4000,R,M,6430,409,223,290,855,1498,2064,3361,4893,7050,9033,12507,17930,26899,37134,51478,85384,111557,169412
2017,4000,R,F,5672,301,207,224,411,530,643,1160,1779,2337,3348,4459,6784,10154,15429,26876,49954,81989,169654
2017,1135,T,B,5140,242,181,184,513,935,1284,2592,4342,5905,7431,9400,13120,18569,25406,36878,62867,95485,190139
2017,1135,T,M,4645,226,168,211,699,1158,1866,3903,6435,8800,10942,14485,19766,30432,40275,56402,88514,118986,203965
2017,1135,T,F,5665,260,195,155,316,699,689,1268,2247,3167,4272,5129,7949,10307,16126,26522,51508,86180,185788
