Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2001,1129,U,M,19260,1189,455,488,1454,3024,6854,7668,9486,14186,19067,24567,31991,47457,58062,83053,108235,140422,229950
2001,1129,U,F,10796,632,415,285,467,1342,1210,1962,2079,3456,5260,8273,11449,17510,25741,41717,68828,119199,227338
2001,1129,R,B,17357,2166,822,817,1333,3065,5501,6675,7893,11480,16959,22409,29370,37886,45880,58312,81422,130095,280486
2001,1129,R,M,17600,2121,1452,1132,1844,5052,8350,11010,13663,17456,26661,34016,45463,64104,77717,97508,128255,204762,384047
2001,1129,R,F,17105,2213,154,490,796,927,2465,2109,1457,4667,6227,10924,16876,20198,26163,40625,69552,116626,268308
2001,1134,T,B,15261,809,490,419,1503,3016,3884,5251,6736,9914,13715,18726,26359,35281,45854,60795,85164,132673,240479
2001,1134,T,M,17484,752,735,648,2578,5115,6825,8770,11008,16435,22780,29740,40202,59002,71850,95827,130054,174223,269056
2001,1134,T,F,12936,867,235,179,437,925,1014,1868,2588,3641,5198,8652,15259,18699,30033,43755,71545,123788,235556
2001,1134,U,B,12646,635,403,358,1276,2717,3273,5027,6710,10277,13249,18262,25250,33802,43896,63128,87066,130299,241248
2001,1134,U,M,15094,750,706,541,2120,4834,5739,8326,11221,17703,22716,29425,39632,58056,69170,98214,131569,164111,280338
2001,1134,U,F,10134,516,91,169,463,685,887,1866,2529,3623,5004,8711,14110,17668,29521,45817,73004,122080,233908
2001,1134,R,B,20866,1162,647,525,2078,3791,5545,5782,6797,9228,14679,19819,28838,38187,48815,57388,82326,136329,239205
2001,1134,R,M,22476,757,788,832,3684,5814,9743,9815,10623,14250,22910,30433,41461,60715,75373,92213,127605,194106,248047
2001,1134,R,F,19115,1587,498,197,368,1585,1364,1874,2718,3682,5646,8515,17923,20843,30873,40787,69424,126329,238063
2001,1138,T,B,15186,711,455,247,1229,1766,2947,4372,5949,8052,11612,16096,21217,29589,40083,56162,79816,133987,240722
2001,1138,T,M,18686,766,569,294,1716,2778,5241,7409,9946,13140,18799,26397,34948,49952,63406,85710,112555,170950,276576
2001,1138,T,F,11437,652,334,197,753,795,699,1376,1988,3031,4812,7008,10866,15611,24955,40862,69156,124436,234113
2001,1138,U,B,15086,677,415,261,1047,1316,2471,3800,5141,6807,10363,14675,20671,29170,39994,58976,81527,138734,244375
2001,1138,U,M,18256,699,592,309,1481,2142,4531,6552,8814,11396,17069,23849,33822,48882,63853,88142,107430,172945,288941
2001,1138,U,F,11686,654,228,212,644,552,519,1241,1837,2783,4572,6989,10652,15821,25139,44060,72556,129044,234616
2001,1138,R,B,15379,765,512,223,1649,2858,3983,5382,7346,10383,14230,18996,21963,30037,40151,54090,78366,129834,238147
2001,1138,R,M,19494,876,537,271,2220,4226,6713,8805,11666,15906,21952,31198,36506,51075,63045,83929,117243,168957,265523
2001,1138,R,F,10986,650,486,173,1027,1422,1111,1632,2287,3583,5393,7053,11154,15384,24801,38497,66361,120544,233764
2001,1142,T,B,13570,660,460,476,1202,2354,2669,4087,5504,7653,10443,14712,20500,28649,38485,53730,76653,121925,217782
2001,1142,T,M,14416,712,698,368,1852,3945,4443,6578,9291,12734,17357,24426,33660,48682,60519,81833,109824,160362,250827
2001,1142,T,F,12672,603,209,590,593,800,904,1606,1779,2690,3923,6135,10656,14750,24407,39297,66035,112850,212093
2001,1142,U,B,13245,459,388,424,1212,2224,2408,4133,5119,7413,9490,13852,19281,28383,39181,56474,82073,129483,232530
2001,1142,U,M,12020,566,651,380,1963,3798,4097,6722,8742,12711,16323,23278,31877,48275,61559,83372,111269,156767,249915
2001,1142,U,F,14510,345,113,471,520,719,734,1631,1746,2615,3509,5967,10003,14634,25063,41714,71708,121894,228245
2001,1142,R,B,14168,1005,574,564,1184,2665,3280,4003,6250,8138,12531,16628,22805,29068,37650,50759,70962,114506,205418
2001,1142,R,M,18590,959,773,349,1621,4292,5253,6316,10275,12793,19380,26774,36953,49305,59247,79951,107984,164549,251673
2001,1142,R,F,9301,1056,364,790,757,997,1299,1555,1850,2856,4937,6538,11908,14931,23620,36810,60374,104482,199514
2001,1146,T,B,12709,748,390,396,1392,2814,4180,4928,6440,8629,12452,16719,21054,28906,38922,57517,79385,127903,236497
2001,1146,T,M,15512,820,397,516,1926,4291,6914,8107,10526,14328,20469,27226,34315,48233,62804,87307,107676,154093,252884
2001,1146,T,F,9790,672,383,273,791,1171,1461,1862,2706,3551,5559,8115,11180,16048,25004,42338,69518,119767,231692
2001,1146,U,B,13106,762,332,349,1347,2851,4219,4944,6485,8608,12596,16737,21037,28587,39043,57747,79970,130635,238732
2001,1146,U,M,15906,839,313,453,1864,4398,6965,8100,10653,14391,20775,27510,34530,47728,63060,86874,106336,155059,251213
2001,1146,U,F,10192,681,353,242,773,1158,1519,1944,2746,3574,5728,8114,11082,15924,25164,42743,70392,122514,234173
2001,1146,R,B,11112,694,601,567,1559,2675,4027,4869,6269,8708,11890,16665,21156,30079,38480,56688,77313,118139,229305
2001,1146,R,M,13938,751,706,742,2147,3894,6718,8140,10051,14095,19328,26137,33493,50027,61841,88769,112897,150330,260431
2001,1146,R,F,8153,635,492,385,859,1227,1215,1515,2544,3460,4849,8127,11605,16517,24423,40938,66550,110354,224396
2001,1154,T,B,15334,591,447,363,1020,2305,3436,4970,6594,8534,11517,16130,22257,29005,41368,53398,79934,122536,225016
2001,1154,T,M,20127,657,549,433,1296,3927,5679,8299,11065,14054,18954,26148,36969,49682,65905,81660,116243,161344,251130
2001,1154,T,F,10138,524,339,289,751,752,1232,1696,2199,3236,4675,7305,11072,14966,25792,39035,68671,112817,220033
2001,1154,U,B,14546,242,240,314,791,1938,2938,4315,6166,7625,10316,15190,20439,27185,41164,53893,81838,122671,221473
2001,1154,U,M,19606,359,234,412,1140,3269,4836,7127,10545,12957,17421,25073,34251,46821,64987,77875,118257,159298,251380
2001,1154,U,F,9102,123,245,213,458,687,1090,1597,2165,3025,4391,6999,10251,14052,26441,41767,69833,112778,214671
2001,1154,R,B,16761,1138,745,437,1594,3203,4548,6198,7335,10208,14106,18293,25680,31723,41569,52885,77896,122364,228511
2001,1154,R,M,21099,1124,996,465,1675,5494,7547,10455,11889,15797,21799,28431,41876,53871,66785,85092,113898,163924,250944
2001,1154,R,F,12002,1152,475,407,1511,915,1552,1887,2266,3686,5384,8068,12665,16347,25080,36400,67465,112857,225247
2001,1161,T,B,14321,692,377,411,1298,2889,3994,5482,6629,8806,12895,17203,22657,30264,40201,55713,78394,120784,229066
2001,1161,T,M,17973,812,383,515,1598,4776,6651,9082,11156,14422,21918,29728,37643,51822,63821,87287,117881,154701,281395
2001,1161,T,F,10486,566,370,302,973,955,1296,1794,2142,3406,4472,6425,11556,15616,24782,39584,65657,112432,220675
2001,1161,U,B,14926,480,320,366,1181,2642,3579,4923,6033,7814,11689,15651,20757,28279,39905,56053,79494,122690,226512
2001,1161,U,M,18144,471,311,427,1504,4557,5846,8125,10317,13222,20486,27617,35441,48094,61663,85411,111631,149270,274416
2001,1161,U,F,11580,490,328,304,834,731,1318,1750,2051,3038,4132,5925,10012,14811,25868,40706,68341,115110,216953
2001,1161,R,B,12912,1169,494,508,1682,3674,5241,6920,8073,11255,16195,21505,27037,33732,40580,55314,77111,118726,231352
2001,1161,R,M,17586,1574,530,705,1903,5435,8983,11410,12982,16985,25273,34961,42608,58332,66527,89546,126087,162235,290733
2001,1161,R,F,7883,740,456,300,1438,1705,1229,1914,2391,4460,5558,7962,15177,17022,23381,38295,62650,109720,223831
2001,1166,T,B,17998,1029,474,556,1591,2728,4650,5258,7743,10980,15111,20290,28046,35513,46536,60858,81820,134712,221649
2001,1166,T,M,22448,974,647,700,2036,4357,7420,8780,12729,18053,24730,32137,43264,59316,74736,95709,121267,177295,238772
2001,1166,T,F,13308,1086,294,409,1149,1112,1877,1809,2960,4424,6451,9886,16041,18994,28885,43622,70562,124251,217766
2001,1166,U,B,15879,841,417,510,1372,2477,4364,4991,7209,10070,14231,18394,26476,32928,43978,59444,79151,132925,221673
2001,1166,U,M,19926,914,586,652,1784,4082,7463,8212,12128,17046,24368,29758,42155,56350,71989,90202,112299,171335,258242
2001,1166,U,F,11605,764,242,366,975,950,1361,1939,2784,4111,5751,8955,14396,17269,27269,44307,69076,122425,213643
2001,1166,R,B,23685,1493,604,662,2283,3557,5587,6021,9134,13381,17662,25801,31750,40490,50348,62771,85556,137126,221371
2001,1166,R,M,29286,1128,786,807,2787,5210,7353,10304,14147,20369,25733,38382,45861,64660,78412,102966,134920,186926,209767
2001,1166,R,F,17817,1872,413,510,1730,1686,3632,1427,3469,5371,8726,12852,19995,22458,31432,42666,72624,126708,222612
2001,1168,T,B,16073,622,396,384,1042,2434,3189,4924,5465,8234,12385,16374,21443,28891,37890,54336,74469,118860,222625
2001,1168,T,M,20867,685,537,463,1481,4127,5299,8353,9120,13769,21042,26607,36103,49087,59274,83048,107823,149644,244140
2001,1168,T,F,11082,557,248,301,612,760,1042,1491,1765,2658,4206,7273,10252,15376,24251,39370,63535,111094,218827
2001,1168,U,B,16817,578,283,320,903,2385,3179,4643,5542,7849,12106,14897,20303,28811,39129,56797,74941,126756,226065
2001,1168,U,M,23311,562,428,393,1254,4018,5464,8245,9725,13625,21624,24722,35459,48360,62261,84984,103193,152024,251906
2001,1168,U,F,10104,596,129,245,566,865,955,1266,1677,2681,4002,6748,8868,16034,25089,42472,65266,119774,220483
2001,1168,R,B,15096,679,533,466,1284,2518,3205,5330,5360,8785,12826,18815,23005,28981,36778,52099,74005,111358,219734
2001,1168,R,M,17678,843,670,552,1865,4298,5054,8499,8370,13948,20250,29435,36976,49867,56738,81328,112601,147052,235202
2001,1168,R,F,12382,506,390,374,695,570,1187,1843,1901,2621,4573,8221,12167,14632,23473,36504,61886,103126,217512
2001,1128,T,B,17060,1297,541,457,1627,3826,4901,5569,7713,11546,16373,21485,29420,36126,46487,61976,86576,138857,243569
2001,1128,T,M,19917,1433,584,429,2433,6184,8128,9279,12465,18764,26212,33516,46350,62029,76387,98913,127368,177694,276454
2001,1128,T,F,13986,1152,495,487,816,1458,1683,2004,3168,4729,7335,10805,16212,18843,28551,44542,74327,129850,238766
2001,1128,U,B,15946,766,526,358,1376,3376,4550,5128,7226,11101,15780,20691,27987,34426,45346,61300,85273,135510,241146
2001,1128,U,M,17476,954,575,351,2071,5393,7690,8576,11988,18466,26109,33343,45638,60616,76152,95680,121701,165208,266344
2001,1128,U,F,14286,567,475,366,697,1431,1513,1860,2916,4620,6960,10070,14645,17945,27818,44885,73790,128010,236828
2001,1128,R,B,20243,2733,578,706,2507,5413,6179,7000,9114,12810,18180,23930,33362,40120,48649,63165,88888,144851,247208
2001,1128,R,M,27000,2722,608,623,3615,8730,9612,11489,13696,19503,26483,33992,48185,64993,76794,104726,138549,205128,298851
2001,1128,R,F,13144,2744,546,795,1265,1560,2349,2483,3974,5083,8657,13334,20758,21125,30023,43945,75251,132997,241525
2001,1170,T,B,17280,509,526,491,1473,3035,4365,5625,8107,10153,14534,19560,26047,31494,43213,60266,82996,130765,232772
2001,1170,T,M,19419,662,539,523,2134,5044,7087,9021,13165,16677,23893,32343,43906,53211,69191,91065,111771,170350,235420
2001,1170,T,F,15011,348,512,458,782,1015,1578,2163,3164,4016,6139,8837,13043,17707,27774,44934,73566,120086,232154
2001,1170,U,B,17016,399,437,463,1417,2820,4144,5320,7521,9968,13828,18805,25030,30404,42114,59879,83864,130592,228795
2001,1170,U,M,18792,624,442,507,2116,4724,6535,8529,12319,16528,23313,31512,42296,52303,68095,89391,110938,170776,227822
2001,1170,U,F,15136,164,431,417,688,918,1713,2075,2965,4022,5621,8475,12682,16669,26972,45045,74656,119332,228938
2001,1170,R,B,18377,940,868,596,1726,4124,5582,7134,10753,10982,18087,23637,31087,36082,46998,61591,79982,131367,245881
2001,1170,R,M,22018,811,912,580,2214,6628,10053,11404,16699,17276,26501,36382,51413,56886,72774,96959,115058,168623,272802
2001,1170,R,F,14485,1078,823,613,1212,1513,816,2608,4139,3987,9041,10986,14914,22186,30626,44560,69938,122612,242033
2001,1178,T,B,13938,555,652,490,1328,1968,3602,4593,6776,9649,13707,18911,26705,32799,41571,59093,82823,125580,238828
2001,1178,T,M,16767,684,838,736,1935,3336,6058,7463,10764,15949,22557,31226,44507,55559,69901,97118,122438,164515,266134
2001,1178,T,F,10895,417,457,234,720,626,1116,1716,2912,3836,5879,8488,13378,17598,25183,41109,71111,116970,233689
2001,1178,U,B,12898,378,544,463,1218,1642,3289,4521,6577,9559,13197,18077,26138,31932,41205,60004,83005,125106,239120
2001,1178,U,M,16221,365,681,651,1761,2799,5514,7301,10252,16070,22201,30181,43777,55185,69358,96535,121527,164395,265764
2001,1178,U,F,9326,393,401,269,682,522,1063,1737,3108,3800,5599,8268,13268,16931,25590,42566,71156,115855,233407
2001,1178,R,B,18311,1263,1050,588,1881,3749,5359,4965,7649,10039,16001,22988,29398,36159,42643,56462,82264,126984,237827
2001,1178,R,M,19091,1991,1417,1049,2773,6172,9011,8300,12846,15520,23981,35726,47739,56889,71239,98722,125224,165165,267995
2001,1178,R,F,17472,512,663,101,919,1212,1427,1614,2008,4007,7299,9701,13944,20353,23896,36975,70970,120205,234275
2001,1145,T,B,12578,599,386,327,812,1750,2323,2659,3690,5350,8237,12059,15485,21363,29745,45860,67618,105584,198321
2001,1145,T,M,14977,670,449,381,1063,2566,3403,3934,5561,8242,12805,18645,24003,33994,45242,66768,85313,121333,191046
2001,1145,T,F,10058,525,321,272,540,874,1132,1249,1744,2527,4133,6480,8548,12490,20419,35020,61172,100192,199619
2001,1145,U,B,12578,599,386,327,812,1750,2323,2659,3690,5350,8237,12059,15485,21363,29745,45860,67618,105584,198321
2001,1145,U,M,14977,670,449,381,1063,2566,3403,3934,5561,8242,12805,18645,24003,33994,45242,66768,85313,121333,191046
2001,1145,U,F,10058,525,321,272,540,874,1132,1249,1744,2527,4133,6480,8548,12490,20419,35020,61172,100192,199619
2001,1145,R,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2001,1145,R,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2001,1145,R,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2001,3100,T,B,13303,816,468,436,1228,2769,3825,4829,6514,9603,13657,18974,24081,30747,40404,57320,80372,123253,225846
2001,3100,T,M,15200,930,562,585,1696,4298,6087,7450,10418,15364,21975,30234,38383,49900,64171,86497,111804,146663,223029
2001,3100,T,F,11298,695,368,279,717,1155,1507,2195,2764,4332,6428,9613,12917,17675,26439,43002,71367,117508,226033
2001,3100,U,B,12436,709,424,402,1112,2557,3659,4583,6209,9265,13151,18474,23098,29473,39134,56242,79441,122393,220663
2001,3100,U,M,14243,804,489,543,1556,3996,5840,7070,9960,15056,21555,29893,36938,47980,62334,83856,108612,143158,217230
2001,3100,U,F,10526,609,354,254,635,1081,1463,2126,2717,4210,6178,9311,12500,17089,25834,42679,70924,116982,220974
2001,3100,R,B,17174,1267,641,570,1868,3943,4772,6129,7952,11116,16088,21719,29479,36376,44706,60813,83652,126677,245968
2001,3100,R,M,19488,1464,849,751,2429,5830,7424,9365,12392,16580,23741,31923,45825,57873,69967,95057,123727,164167,258838
2001,3100,R,F,14736,1059,422,378,1193,1607,1778,2577,3002,4955,7791,11452,15332,20381,28581,44049,72907,119492,244229
2001,1186,T,B,13542,828,489,475,1075,2948,4271,5765,7757,11367,15931,20385,26843,35106,44970,68128,89778,150150,255371
2001,1186,T,M,15282,563,614,764,1676,4851,6976,9115,12616,18926,25708,32076,43615,56658,71322,104630,131110,168554,240341
2001,1186,T,F,11732,1109,355,173,479,1076,1502,2490,2937,4223,7152,10566,13744,21016,30145,51088,77793,146014,257631
2001,1186,U,B,12853,942,351,486,1032,2487,3840,5146,7198,10916,14980,19640,25335,32348,41513,64542,87551,148197,253703
2001,1186,U,M,14587,647,532,819,1517,4272,6114,8019,11552,18456,24759,30579,40848,51275,64786,95330,123865,156357,247381
2001,1186,U,F,11077,1253,160,141,559,798,1557,2433,3048,4222,6685,10865,13474,20103,28649,50444,76824,146116,254324
2001,1186,R,B,15497,492,873,444,1240,4724,5881,7813,9407,12559,18607,22793,31544,42148,51912,75312,94756,155197,259726
2001,1186,R,M,17216,317,842,616,2266,6887,10069,12499,15529,20039,28113,36462,51876,70104,83993,122465,147909,201636,219054
2001,1186,R,F,13639,680,906,261,159,2250,1288,2693,2582,4228,8609,9512,14614,23380,33218,52409,79937,145756,265834
2001,1187,T,B,9702,740,389,595,1275,2811,3652,4502,7244,10088,14005,18778,27774,35336,48866,62991,91508,136340,240202
2001,1187,T,M,12432,953,558,785,1872,4536,5791,6667,11082,15613,22612,29139,43476,54810,72124,93450,125330,174308,228053
2001,1187,T,F,6825,518,215,397,675,1037,1389,2244,3274,4616,5944,9850,15347,21729,35293,49542,82204,127553,240676
2001,1187,U,B,9923,477,487,680,1027,2396,3427,4183,7108,9647,13674,18321,26199,33624,47352,61390,90361,136275,239389
2001,1187,U,M,12836,533,672,868,1530,3877,5522,6387,11055,15258,22787,29325,41259,52676,71589,93570,124792,176746,236344
2001,1187,U,F,6849,417,295,482,538,949,1310,1999,3265,4449,5615,9197,14606,20766,33675,47795,80048,125785,237864
2001,1187,R,B,9063,1530,130,374,2257,4405,4527,5538,7639,11345,15088,20544,34033,40001,51587,65607,93512,136275,240923
2001,1187,R,M,11254,2246,256,568,3130,6783,6747,7492,11159,16499,22196,28709,51699,60125,72762,92798,126403,168610,205004
2001,1187,R,F,6760,815,0,170,1264,1419,1728,3127,3309,5157,7107,12447,18438,24505,38421,52683,86051,130669,244720
2001,1111,T,B,16673,1071,425,440,1319,2510,3717,5237,7247,10423,14720,20417,26154,32373,43465,61130,85456,129175,245854
2001,1111,T,M,20681,1154,546,639,1943,4124,5966,8613,11738,16664,24324,32324,43278,52001,68831,92216,117788,179127,248089
2001,1111,T,F,12386,984,299,234,654,846,1364,1687,2582,4237,5799,9960,12373,18802,28372,45944,76747,119588,245149
2001,1111,U,B,15555,790,386,428,1156,2183,3278,4952,6875,10095,14267,19849,24857,31396,42846,61580,86789,128381,242080
2001,1111,U,M,19361,777,477,648,1708,3607,5355,8404,11132,16734,24522,31746,40639,50888,68585,92073,117335,180091,235716
2001,1111,U,F,11447,803,290,199,590,776,1172,1429,2653,3990,5374,9949,12664,18438,28227,47158,78668,118322,242714
2001,1111,R,B,20016,1885,528,472,1977,3871,5456,6190,8330,11323,16086,22387,30730,35088,44785,60256,82950,130749,253371
2001,1111,R,M,24703,2238,724,615,2814,6063,8208,9273,13354,16499,23806,34100,51703,54840,69307,92466,118594,177140,278617
2001,1111,R,F,15142,1514,324,323,941,1173,2189,2610,2353,5022,7269,10002,11255,19875,28700,43518,73109,122089,249864
2001,111,T,B,21486,2353,1359,471,1730,5710,6542,8560,12200,11553,16872,22316,22193,29810,41992,67443,87516,225166,333333
2001,111,T,M,23973,2742,1300,935,2738,10532,11845,13669,20922,19095,29093,34865,31865,41528,57554,76433,89888,200000,129032
2001,111,T,F,18762,1941,1422,0,609,618,688,3084,2987,3675,4587,10471,13491,21739,33999,63793,87209,229008,440678
2001,111,U,B,15601,851,587,0,2235,3563,3793,6446,7929,10658,16649,21649,20661,24789,33898,49020,114286,247312,431373
2001,111,U,M,17804,1665,1136,0,3515,7343,7366,10256,15073,17507,30209,31450,34783,35346,43360,53333,133333,222222,181818
2001,111,U,F,13158,0,0,0,910,0,0,2413,924,4032,4108,12725,7874,18248,29255,47377,112000,251572,550725
2001,111,R,B,29412,4213,2416,1103,813,10162,12658,12239,19253,13054,17324,23824,24969,37383,51780,85890,56022,189655,205128
2001,111,R,M,32389,4053,1521,2168,1453,16142,21236,19512,29703,21505,27092,42131,26525,49524,73620,97561,45455,153846,68966
2001,111,R,F,26201,4386,3425,0,0,2160,2326,4274,6762,3008,5693,5076,23585,27607,39933,80844,57508,194175,285714
2001,1119,T,B,18299,682,511,534,1242,2744,3663,4674,6549,8731,13296,17319,23529,29484,40763,57422,82154,127614,258294
2001,1119,T,M,20566,871,621,667,1621,4439,5972,7092,10761,14161,21683,27666,37883,48922,66042,90687,129097,167227,259476
2001,1119,T,F,15888,482,395,396,878,1082,1346,2223,2361,3408,5270,7724,11749,15235,25028,41162,69299,119633,257497
2001,1119,U,B,16851,576,338,424,1022,2294,3701,4599,6575,9019,13576,17571,23317,30080,41103,59898,88395,139693,267048
2001,1119,U,M,18205,861,327,517,1423,3719,6059,6833,11148,15378,22938,28966,38432,50439,69011,92400,132045,173112,278360
2001,1119,U,F,15399,277,348,327,654,953,1392,2397,2316,3421,5353,7732,11494,15794,24924,43947,75616,131952,264223
2001,1119,R,B,22011,923,854,753,1973,4267,3554,4868,6501,8140,12665,16712,24106,28346,40268,54389,74354,111526,247271
2001,1119,R,M,26671,896,1204,964,2231,6669,5735,7713,10005,12017,19166,24807,36685,46193,62267,88443,124850,157290,229586
2001,1119,R,F,17132,951,486,532,1690,1561,1199,1772,2471,3379,5054,7712,12453,14094,25177,37806,61667,103968,249416
2001,1127,T,B,16545,599,429,402,1323,3297,5065,5337,7387,10016,13746,20227,26011,32598,42462,59190,85467,122165,221101
2001,1127,T,M,16070,519,419,515,1810,4903,7904,7990,10856,15479,21634,30767,38583,52251,66395,89059,116582,134378,209006
2001,1127,T,F,17035,684,440,283,752,1354,2048,2485,3770,4756,6490,11134,15943,18988,28318,43884,75683,118769,223453
2001,1127,U,B,16169,467,299,357,1216,2984,4795,5001,6806,9293,12557,18383,24768,29938,39262,56571,83127,123292,228789
2001,1127,U,M,16131,454,292,444,1680,4356,7352,7375,9919,14387,20816,28662,36730,48039,59948,85900,109843,132833,210836
2001,1127,U,F,16205,480,305,267,670,1274,2135,2491,3637,4556,5294,9799,15320,17473,27142,41481,74459,120484,232625
2001,1127,R,B,17508,929,764,526,1692,4416,5983,6500,9373,12486,18251,27934,31145,43345,53978,69505,95727,117327,194875
2001,1127,R,M,15909,680,738,710,2256,6990,9698,10051,13909,18939,24420,38833,45961,69013,89015,101703,150005,142467,200985
2001,1127,R,F,19142,1192,791,328,1033,1619,1736,2460,4249,5494,11528,17173,18596,25180,32618,53281,80846,111591,193786
2001,1141,T,B,10911,1018,686,537,1701,3444,4890,6238,7843,11545,16832,21398,29034,34383,43610,61027,85702,130825,253672
2001,1141,T,M,11153,1206,795,679,2282,5296,7998,10059,12950,18651,26288,33771,46048,55911,70169,96010,112217,153430,248064
2001,1141,T,F,10652,823,572,389,1040,1345,1685,2519,3080,5109,8496,10798,15721,20032,27594,43568,77773,125161,253913
2001,1141,U,B,10225,828,672,477,1725,3453,5124,6422,7749,11699,17110,22228,29403,34209,45000,63627,89118,135645,267806
2001,1141,U,M,10828,874,659,567,2358,5356,8399,10402,13011,19228,27251,35744,46583,55954,73119,101549,116332,156177,252414
2001,1141,U,F,9585,780,685,383,1008,1361,1815,2644,2985,5086,8565,10983,16043,19968,28282,44711,80702,130030,269830
2001,1141,R,B,12339,1398,713,654,1652,3426,4385,5857,8038,11241,16272,19665,28303,34693,41214,56627,79664,121963,230651
2001,1141,R,M,11836,1868,1064,892,2134,5180,7161,9371,12826,17551,24468,29831,44988,55786,65184,86649,104562,147741,238500
2001,1141,R,F,12862,909,344,401,1102,1312,1393,2249,3283,5156,8350,10395,15075,20155,26395,41634,72675,116472,229463
2001,1147,T,B,14986,799,479,517,1162,2373,3076,4382,5814,8994,12627,18484,24380,33665,46614,65317,90464,141816,237001
2001,1147,T,M,18033,871,615,632,1459,3286,4718,6293,8685,14087,20509,29477,39571,55610,77671,101944,142158,164039,255760
2001,1147,T,F,11747,723,332,398,760,1131,1232,2222,2834,4124,5819,9682,13064,20339,31303,50498,79556,137847,234071
2001,1147,U,B,15265,805,449,544,1208,2599,3141,4398,5837,9152,12547,18385,24253,33677,46505,65549,91043,144457,238163
2001,1147,U,M,18668,888,577,684,1533,3745,4878,6330,8720,14365,20482,29451,39469,55327,78579,102299,144494,176271,261922
2001,1147,U,F,11666,718,311,399,808,1189,1211,2230,2853,4189,5740,9567,12968,20549,30686,50678,79769,139065,234554
2001,1147,R,B,11916,731,789,183,780,775,2321,4195,5521,6922,13808,20175,26932,33405,48667,60915,79359,94340,217228
2001,1147,R,M,11236,695,1024,0,1018,900,2973,5867,8245,10545,20878,29903,41507,61264,60606,95238,98361,43011,181818
2001,1147,R,F,12689,771,542,378,0,391,1499,2131,2590,3246,7042,11731,15060,15994,42877,47053,75420,112392,225295
2001,1149,T,B,13436,890,253,432,1797,3444,4304,5816,7128,10717,15142,21605,29557,35469,45265,62277,87926,128144,253178
2001,1149,T,M,14310,908,307,591,2324,5331,6709,9118,11829,16893,24498,34127,48676,61150,73977,95367,133462,165351,305458
2001,1149,T,F,12509,871,195,268,1298,1621,1866,2689,2763,4882,6688,10671,14138,17790,28415,47121,75656,120273,245286
2001,1149,U,B,11431,987,274,300,1506,2824,3953,5071,6715,10137,14320,19602,28995,34199,45643,61691,89486,128650,244155
2001,1149,U,M,12431,1018,268,434,1961,4485,6397,7928,11396,16505,23560,31956,49267,60358,72735,92789,139457,166353,292086
2001,1149,U,F,10380,953,281,165,1096,1262,1501,2369,2594,4660,6559,9512,13439,17279,30504,47399,75760,119549,234791
2001,1149,R,B,18767,652,206,725,2624,5426,5473,7993,8139,12107,17328,27093,30942,37873,44717,63032,85662,127393,262610
2001,1149,R,M,19209,636,397,931,3264,7901,7754,12613,12805,17699,26702,39400,47518,62490,75485,98676,124561,163674,328715
2001,1149,R,F,18284,670,0,503,1927,2826,3089,3619,3209,5500,7074,14216,15919,18827,25302,46745,75507,121229,255970
2001,1158,T,B,19640,1232,608,423,1304,3246,4218,5899,7535,11273,16062,22925,31022,38339,44350,63286,89455,140417,246242
2001,1158,T,M,23312,1285,734,587,1639,4866,6312,9326,12240,17233,24060,34654,45916,61521,71182,98386,130855,182260,294494
2001,1158,T,F,15775,1176,475,252,936,1570,2087,2577,2948,5562,8673,12219,18633,21626,27691,46479,77364,130863,238563
2001,1158,U,B,16575,891,431,342,920,2818,3880,5429,7199,10252,15162,22327,31263,36932,45161,64361,90977,142250,234715
2001,1158,U,M,18329,872,504,519,1142,4341,5936,8817,11901,16373,23253,35502,47073,61508,75130,94823,128986,182104,284751
2001,1158,U,F,14738,911,354,160,688,1327,1865,2290,2966,4969,8459,11229,18611,20399,27777,50016,79617,132377,225210
2001,1158,R,B,27210,1996,970,588,2378,4454,5150,7021,8252,13448,18112,24305,30610,40383,43502,62213,87842,138454,255876
2001,1158,R,M,35487,2194,1208,723,2909,6210,7283,10455,12883,18795,25603,33000,44019,61536,67388,101754,132833,182417,305345
2001,1158,R,F,18360,1782,722,444,1704,2334,2742,3312,2904,7050,9254,14784,18674,23538,27596,42949,75012,129300,249333
2001,1140,T,B,9742,671,419,296,952,2401,3292,3954,5188,8084,11351,16899,19154,25383,33571,49623,70252,111298,200236
2001,1140,T,M,11166,876,480,410,1362,3712,5230,5982,8277,13043,18316,27711,30656,40998,52738,71847,93177,127180,195936
2001,1140,T,F,8234,451,355,174,493,1089,1376,1980,2435,3972,5893,8590,10438,14785,22444,38247,63543,106992,201259
2001,1140,U,B,9742,671,419,296,952,2401,3292,3954,5188,8084,11351,16899,19154,25383,33571,49623,70252,111298,200236
2001,1140,U,M,11166,876,480,410,1362,3712,5230,5982,8277,13043,18316,27711,30656,40998,52738,71847,93177,127180,195936
2001,1140,U,F,8234,451,355,174,493,1089,1376,1980,2435,3972,5893,8590,10438,14785,22444,38247,63543,106992,201259
